nam,thang,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe
2020,6,2800000,20.0,21.037648,105.787903,Nhatang,3.5,104.17,Khepkin,1,0,1,1,0,1,0,1,0,0,0,1
2020,12,2600000,25.0,21.0365912,105.7879026,Nhatang,3.5,162.87,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2021,3,3500000,25.0,21.029495,105.770256,Ccmn,6.0,131.0,Khepkin,1,0,1,1,0,0,0,1,0,1,1,1
2021,3,2000000,18.0,20.967551,105.869389,Nhatang,6.0,130.63,Khepkin,1,0,1,1,0,0,0,1,0,0,0,0
2021,3,2500000,23.0,21.040712,105.760116,Nhatang,2.2,118.2,Khepkin,0,0,0,0,0,0,0,1,0,0,0,1
2021,3,1000000,15.0,21.001712,105.855482,Nhacap,1.8,10.0,KKK,1,0,0,0,0,0,0,0,0,0,0,0
2021,3,3000000,22.0,20.991952,105.831402,Nhatang,2.5,114.0,Khepkin,1,0,1,1,0,0,0,0,0,0,1,0
2021,3,2500000,25.0,20.990918,105.795299,Nhatang,2.2,7.3,Khepkin,1,0,1,0,0,1,0,0,0,1,1,0
2021,3,2400000,25.0,20.990918,105.795299,Nhatang,2.2,50.3,Khepkin,1,0,1,0,0,0,0,0,0,1,1,0
2021,3,2700000,25.0,20.990918,105.795299,Ccmn,2.2,7.3,Khepkin,1,1,1,1,1,1,0,0,0,1,1,1
2021,3,1800000,22.0,20.983639,105.768172,Ccmn,3.2,120.0,Khepkin,0,0,1,1,0,0,0,0,1,0,0,1
2021,3,6950000,65.0,21.006661,105.808987,Nhatang,3.2,103.65,Khepkin,1,1,1,1,1,1,1,1,0,0,0,0
2021,3,3250000,26.0,20.986788,105.814408,Nhatang,2.5,13.37,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2021,3,3000000,20.0,20.984025,105.793752,Nhatang,4.0,51.14,Khepkin,1,1,1,1,1,1,0,1,0,1,0,1
2021,3,2300000,14.0,20.977834,105.798107,Nhatang,3.2,70.68,KKK,1,1,1,1,0,1,0,0,0,0,0,1
2021,3,1000000,10.0,21.032225,105.79474,Nhacap,2.1,145.0,KKK,1,1,0,0,0,0,0,0,0,0,0,1
2021,3,1100000,10.0,21.031567,105.794495,Nhacap,2.2,45.0,KKK,1,0,0,0,1,0,0,0,1,0,0,1
2021,3,3000000,22.0,20.963178,105.764901,Nhatang,2.8,64.15,Khepkin,1,0,1,0,0,1,0,0,0,0,1,1
2021,3,1700000,17.0,21.052679,105.869684,Nhatang,3.8,605.0,KKK,1,1,0,0,0,0,0,0,0,0,1,0
2021,3,1300000,10.0,21.032225,105.79474,Nhacap,2.2,145.0,KKK,1,1,0,1,0,0,0,0,1,0,1,1
2021,3,2800000,25.0,20.98319,105.801199,Ccmn,2.8,46.43,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2021,3,2400000,20.0,20.969179,105.78694,Nhatang,5.5,82.04,Khepkin,1,0,1,1,0,1,0,0,0,0,0,1
2021,3,2600000,20.0,20.969164,105.787419,Ccmn,5.5,90.04,Khepkin,1,1,1,1,1,1,0,1,0,0,1,1
2021,3,2000000,20.0,20.969139,105.787986,Nhacap,5.5,124.04,Khepkin,1,1,0,0,0,0,0,0,0,0,1,1
2021,3,3500000,36.0,21.034587,105.799506,Ccmn,5.5,2.0,Khepkin,1,0,1,1,0,1,0,1,0,0,1,1
2021,3,3400000,36.0,21.034587,105.799506,Nhatang,5.5,10.0,Khepkin,1,0,0,0,0,1,0,1,0,0,1,1
2021,3,2400000,36.0,21.034587,105.799506,Nhacap,5.5,2.0,KKK,1,0,1,1,0,1,0,1,0,0,0,1
2021,3,2200000,22.0,21.06324,105.831158,Nhatang,2.2,58.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2021,3,3400000,27.0,21.02065,105.830772,Nhatang,7.0,2.0,Khepkin,1,0,1,1,0,1,0,0,0,0,1,1
2021,3,3000000,25.0,20.99336,105.831713,Nhatang,7.2,2.0,Khepkin,1,0,1,1,0,1,0,0,0,0,0,1
2021,3,2700000,19.0,20.9831,105.800775,Ccmn,4.9,2.3,Khepkin,1,1,1,1,0,0,0,1,0,0,1,1
2021,3,3000000,30.0,21.023953,105.812389,Nhatang,4.5,71.34,Khepkin,1,0,0,1,1,0,0,1,0,0,1,0
2021,3,3000000,30.0,21.003022,105.825146,Nhatang,2.2,79.0,Khepkin,0,0,1,0,0,0,0,1,1,0,0,1
2021,3,3600000,40.0,20.990203,105.779605,Nhatang,3.2,162.23,Khepkin,1,1,0,0,0,0,0,1,0,1,1,0
2021,3,3800000,40.0,20.990203,105.779605,Ccmn,3.2,50.23,Khepkin,1,1,1,1,1,1,0,1,0,1,1,0
2021,3,3300000,40.0,20.990203,105.779605,Nhacap,3.2,162.23,Khepkin,1,1,0,1,0,0,0,1,0,1,0,1
2021,3,2500000,23.0,21.035747,105.787368,Nhatang,2.5,71.01,Khepkin,1,0,1,1,0,0,0,0,0,0,1,1
2021,3,1800000,18.0,20.966331,105.842828,Nhatang,3.5,60.22,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2021,3,2200000,20.0,21.026384,105.825574,Nhatang,2.2,28.43,KKK,0,0,0,0,0,1,0,1,0,0,0,0
2021,3,3000000,35.0,21.0263,105.835805,Nhatang,3.0,50.11,Khepkin,1,0,1,0,0,0,0,0,0,0,1,0
2021,3,2500000,20.0,21.026009,105.801472,Nhatang,3.0,199.52,Khepkin,0,0,0,0,0,1,0,0,0,0,0,1
2021,3,2500000,40.0,20.971607,105.765432,Nhatang,3.0,77.28,KKK,1,1,1,0,0,1,0,1,0,0,1,1
2021,3,1400000,10.0,21.001507,105.811169,Nhacap,4.46,73.77,KKK,1,1,0,0,0,0,0,1,0,0,0,1
2021,3,2000000,25.0,20.961441,105.81387,Nhatang,8.5,2.0,Khepkin,0,0,1,0,0,0,0,0,1,0,1,1
2021,3,1850000,25.0,20.961315,105.813659,Nhatang,8.5,2.0,Khepkin,0,0,0,0,0,0,0,0,1,0,1,1
2021,3,3000000,30.0,20.991913,105.819912,Nhacap,1.8,243.0,Khepkin,0,1,1,1,0,0,0,1,1,0,0,1
2021,3,2200000,38.0,21.023185,105.807989,Nhatang,4.5,2.0,Khepkin,1,1,1,1,1,1,0,1,0,0,1,1
2021,3,3600000,35.0,20.995647,105.848923,Nhatang,2.5,20.83,Khepkin,1,1,0,0,0,0,0,0,0,0,1,1
2021,3,2500000,30.0,21.006565,105.780617,Nhatang,1.8,157.56,Khepkin,1,0,1,1,0,0,0,0,0,0,1,0
2021,3,3600000,30.0,21.011586,105.799574,Ccmn,5.2,61.45,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2021,3,3200000,28.0,21.037144,105.803352,Nhatang,2.8,88.7,Khepkin,1,0,1,1,0,0,0,1,0,0,0,0
2021,3,2800000,30.0,20.991019,105.849501,Nhatang,2.3,21.2,Khepkin,1,1,0,0,0,0,0,0,0,0,1,1
2021,3,3000000,30.0,21.042399,105.784777,Nhatang,2.5,79.16,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2021,3,2000000,25.0,21.046592,105.769416,Nhatang,4.5,140.12,Khepkin,1,0,1,1,0,0,0,0,1,0,0,0
2021,3,3000000,60.0,21.035203,105.732814,Nhatang,7.5,2.0,Khepkin,0,1,0,0,0,0,0,1,0,0,0,0
2021,2,3500000,30.0,20.967958,105.822546,Ccmn,6.5,2.0,Khepkin,1,1,1,1,0,0,0,1,0,1,1,1
2021,2,2200000,12.0,20.988338,105.843119,Nhatang,2.2,76.0,Khepkin,0,0,1,1,0,0,0,1,0,0,0,1
2021,2,2400000,12.0,20.988788,105.843068,Ccmn,2.0,76.0,Khepkin,1,1,1,1,0,0,0,1,0,0,1,1
2021,2,1500000,12.0,20.987496,105.843597,Nhacap,3.0,120.0,Khepkin,1,0,0,0,0,0,0,1,0,0,0,1
2021,2,2800000,20.0,20.972737,105.834614,Nhatang,2.5,60.21,Khepkin,1,1,1,1,1,1,0,0,0,0,0,1
2020,12,2500000,18.0,21.029702,105.813972,Nhatang,3.3,60.78,Khepkin,0,0,1,1,0,0,0,1,0,0,0,1
2020,12,3000000,30.0,21.032906,105.826623,Nhatang,2.2,74.75,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,9,3400000,25.0,21.032226,105.828682,Nhatang,8.5,2.0,Khepkin,1,0,0,1,0,1,0,1,0,0,0,0
2019,8,2400000,26.0,21.031088,105.822471,Nhatang,2.5,27.0,Khepkin,0,0,1,1,0,0,0,0,0,0,1,0
2019,8,2000000,18.0,21.030819,105.824355,Nhatang,2.2,76.01,Khepkin,1,0,1,0,0,0,0,1,0,0,1,0
2016,6,2000000,15.0,21.028764,105.808824,Nhatang,2.5,70.23,Khepkin,0,0,1,0,0,0,0,1,0,0,0,1
2016,6,2200000,15.0,21.028764,105.808824,Ccmn,2.5,70.23,Khepkin,1,1,1,1,1,0,0,1,0,0,0,1
2016,6,1700000,15.0,21.028764,105.808824,Nhacap,2.5,70.23,Khepkin,1,1,0,0,0,0,0,0,0,0,1,1
2017,5,2400000,20.0,21.032424,105.820315,Nhatang,3.2,115.08,Khepkin,0,0,1,1,0,0,0,0,0,0,0,1
2018,8,3000000,30.0,21.030793,105.824109,Nhatang,2.3,90.5,Khepkin,0,0,0,1,0,0,0,0,0,0,1,1
2019,11,3800000,28.0,21.031745,105.823838,Ccmn,9.0,2.0,Khepkin,1,0,1,1,1,1,0,1,0,1,1,1
2018,6,3500000,35.0,21.033602,105.818236,Ccmn,3.5,47.42,Khepkin,0,0,1,1,0,0,0,1,0,1,0,0
2017,6,1000000,12.0,21.028451,105.808233,Nhatang,4.5,75.2,KKK,0,0,0,0,0,0,0,0,0,0,0,1
2016,10,3500000,25.0,21.03125,105.825735,Nhatang,3.5,47.25,Khepkin,1,0,1,1,0,0,0,0,0,1,0,0
2020,5,3200000,39.0,21.036482,105.810818,Nhatang,2.8,30.4,Khepkin,1,0,1,1,0,0,0,0,0,0,0,0
2020,8,2500000,25.0,21.030796,105.822506,Nhatang,2.2,30.43,Khepkin,0,0,0,1,0,0,0,0,0,0,1,0
2019,5,1700000,10.0,21.03264,105.825346,Nhacap,2.5,80.31,KKK,1,1,0,0,1,1,0,0,0,1,0,1
2016,7,2200000,18.0,21.032663,105.825294,Nhatang,2.3,60.24,Khepkin,0,0,1,0,0,0,0,1,0,0,0,1
2016,5,1700000,12.0,21.030999,105.822555,Nhatang,3.56,10.43,Khepkin,0,0,1,0,0,0,0,0,0,0,1,0
2019,8,1700000,16.0,21.032003,105.825041,Nhatang,3.12,9.72,Khepkin,0,0,1,0,0,0,0,0,0,0,1,0
2019,7,1800000,30.0,21.032882,105.825584,Nhatang,2.2,111.1,KKK,1,1,1,1,0,0,0,1,0,0,1,1
2020,7,5000000,40.0,21.0358611,105.8135088,Nhatang,5.89,98.62,Khepkin,0,0,1,0,0,0,0,0,0,0,0,0
2019,11,2800000,22.0,21.031102,105.824168,Nhatang,4.21,20.02,Khepkin,0,0,1,1,0,1,0,0,0,0,0,1
2020,8,3000000,18.0,21.0316971,105.8224021,Nhatang,3.56,28.74,Khepkin,1,0,1,1,0,1,0,0,0,0,0,0
2020,8,2300000,16.0,21.0298468,105.8111885,Nhatang,5.59,69.5,Khepkin,1,0,1,1,1,1,0,0,0,0,0,1
2016,11,2700000,25.0,21.032259,105.820704,Nhatang,4.59,169.21,Khepkin,0,0,0,0,0,0,0,0,0,0,1,1
2020,6,2500000,20.0,21.032407,105.824783,Nhatang,2.88,66.93,KKK,0,0,1,1,0,0,0,1,1,0,1,1
2016,6,1700000,12.0,21.028328,105.808591,Nhatang,3.94,103.03,Khepkin,1,1,1,0,0,0,0,0,0,0,1,1
2020,5,3500000,30.0,21.032068,105.82077,Nhatang,5.18,69.12,Khepkin,1,0,1,1,1,1,0,0,0,0,0,1
2020,5,4000000,40.0,21.0310452,105.81984,Nhatang,2.5,130.87,Khepkin,1,0,0,0,0,0,0,1,0,0,1,0
2016,7,3500000,40.0,21.032912,105.827527,Nhatang,3.34,69.35,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3200000,30.0,21.040384,105.7643307,Ccmn,11.05,9.47,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2020,12,3000000,30.0,21.050876,105.7383463,Nhatang,11.05,5.47,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2019,8,1000000,18.0,21.044099,105.766261,Nhacap,4.95,480.28,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2018,9,500000,15.0,21.044986,105.760785,Nhacap,3.7,301.04,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,3000000,40.0,21.039433,105.764013,Nhacap,2.45,50.28,Khepkin,0,0,0,0,0,0,0,1,1,0,0,0
2019,8,1100000,12.0,21.046967,105.749566,Nhacap,3.57,60.94,KKK,1,0,0,0,0,0,0,1,0,0,0,1
2019,12,5000000,50.0,21.037958139,105.7773351,Nhatang,2.3,101.35,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2018,2,2300000,20.0,21.038454,105.777448,Nhatang,3.4,168.74,Khepkin,1,0,1,1,0,1,0,0,0,0,0,1
2018,3,2500000,35.0,21.041656,105.764268,Nhatang,2.81,79.35,KKK,0,0,0,0,0,0,0,1,0,0,0,1
2018,6,3000000,30.0,21.035657,105.777439,Nhatang,3.05,88.5,KKK,1,0,1,1,0,0,0,1,0,1,0,1
2019,2,2500000,20.0,21.03609,105.776828,Nhatang,2.52,60.85,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2017,11,1700000,14.0,21.041371,105.764143,Nhatang,2.2,38.12,Khepkin,1,1,1,1,0,0,0,0,0,0,1,1
2017,11,1000000,14.0,21.041371,105.764143,Nhacap,2.2,108.12,KKK,0,0,0,0,0,0,0,0,0,0,0,1
2017,10,1600000,15.0,21.040459,105.766526,Nhatang,6.81,38.12,KKK,1,0,1,1,0,0,0,0,0,1,0,1
2017,11,1600000,14.0,21.041371,105.764143,Nhatang,2.81,108.12,Khepkin,1,0,0,1,0,0,0,0,0,0,0,1
2019,3,1600000,15.0,21.042036,105.762742,Ccmn,3.51,59.55,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,1300000,17.0,21.041941,105.764966,Nhacap,1.7,60.12,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2019,3,1600000,16.0,21.037908,105.777146,Nhatang,2.3,84.35,Khepkin,1,0,0,0,0,0,0,0,0,0,1,0
2021,1,4500000,19.0,21.037004,105.778713,Nhatang,11.0,15.35,Khepkin,1,0,0,0,1,0,0,1,0,0,1,1
2020,2,4300000,40.0,21.0366399,105.778915,Ccmn,11.0,38.12,Khepkin,0,0,1,1,0,0,0,0,0,0,1,1
2019,1,3700000,30.0,21.040275,105.761941,Ccmn,3.8,38.12,Khepkin,1,1,1,1,0,0,0,1,0,0,0,1
2020,11,3200000,30.0,21.038197,105.779914,Ccmn,2.5,40.37,Khepkin,0,1,1,1,0,0,0,1,1,0,1,1
2019,8,3900000,30.0,21.045856,105.780349,Ccmn,3.8,50.68,Khepkin,1,0,0,1,0,1,0,1,0,0,1,1
2019,8,800000,12.0,21.046931,105.779563,Nhacap,2.55,150.46,KKK,1,0,0,0,0,0,0,0,0,0,0,0
2016,5,3900000,30.0,21.045856,105.780349,Ccmn,3.55,50.68,Khepkin,1,0,0,1,0,1,0,1,0,0,1,1
2016,7,2200000,25.0,21.070134,105.786111,Ccmn,1.7,52.68,Khepkin,1,1,1,1,0,0,1,0,0,1,0,1
2016,6,1500000,15.0,21.045637,105.779936,Nhacap,2.95,108.68,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2016,9,4000000,55.0,21.054795,105.782928,Nhacap,2.8,68.85,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2020,8,1600000,15.0,21.043631,105.78012,Nhacap,2.89,79.85,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,2490000,32.0,21.059632,105.784122,Nhatang,3.5,67.4,Khepkin,1,1,1,1,0,1,0,0,0,0,0,1
2018,3,3500000,32.0,21.052706,105.78058,Nhatang,7.5,58.93,Khepkin,1,1,1,1,1,1,1,1,0,0,1,1
2019,3,3000000,25.0,21.056747,105.78085,Nhatang,3.65,100.63,Khepkin,1,0,1,1,0,1,0,1,0,0,0,1
2020,5,3000000,30.0,21.044136,105.781984,Nhatang,2.75,48.07,KKK,0,0,0,0,0,0,0,1,0,0,0,0
2020,4,4500000,35.0,21.05217,105.780523,Nhatang,7.5,58.93,Khepkin,1,0,0,1,0,0,1,0,0,0,1,0
2020,7,2500000,12.0,21.067949,105.78248,Nhatang,8.5,58.93,Khepkin,1,0,0,1,0,1,0,1,0,0,0,0
2020,5,2800000,25.0,21.042477,105.779469,Nhatang,3.65,135.07,Khepkin,1,0,1,1,0,1,0,0,0,0,0,0
2020,3,3200000,25.0,21.042395,105.779909,Ccmn,4.5,75.07,Khepkin,0,1,1,1,0,0,0,1,0,0,1,1
2021,2,2100000,23.0,21.005525,105.864048,Nhatang,2.75,253.25,Khepkin,0,0,1,0,0,0,0,1,0,0,0,1
2019,1,2000000,20.0,20.997516,105.862902,Nhatang,2.75,79.15,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2020,1,1800000,15.0,20.998897,105.862783,Nhatang,2.5,52.15,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2019,11,2300000,24.0,21.006453,105.864188,Nhatang,2.75,253.25,Khepkin,0,0,1,0,0,0,0,1,0,0,0,1
2016,6,1850000,22.0,21.007767,105.862346,Nhatang,2.25,122.25,Khepkin,0,1,0,1,0,0,0,1,0,0,0,0
2019,3,3000000,15.0,21.003733,105.860391,Nhatang,2.2,76.6,Khepkin,1,0,1,0,1,1,0,1,0,0,0,1
2020,11,3400000,20.0,21.007766,105.862196,Nhatang,2.5,124.6,Khepkin,1,1,1,1,0,0,0,1,0,0,1,1
2020,11,3000000,20.0,21.007173,105.862323,Nhatang,2.2,111.7,Khepkin,1,0,0,0,0,0,0,1,0,0,0,1
2016,5,1100000,11.0,20.999019,105.863433,Nhatang,3.65,211.42,Khepkin,1,0,0,0,0,0,0,0,0,0,0,0
2019,8,1000000,10.0,20.99757966,105.8628995,Nhatang,2.65,211.42,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,1800000,15.0,20.998157,105.864436,Nhatang,3.0,72.65,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,2000000,20.0,20.996799,105.858699,Nhacap,4.0,155.2,Khepkin,1,0,1,0,0,0,1,0,0,0,0,1
2020,12,2000000,20.0,20.993841,105.856135,Nhacap,2.8,140.5,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2020,12,2000000,15.0,20.994796,105.86033,Nhatang,2.8,99.05,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2020,11,3000000,30.0,20.997142,105.857026,Nhacap,4.32,219.13,KKK,0,0,0,0,0,0,0,0,1,0,0,0
2020,8,2300000,30.0,20.992238,105.859383,Nhacap,1.8,320.23,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2020,8,1500000,17.0,20.993772,105.855681,Nhatang,3.05,147.98,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2020,8,3000000,25.0,20.996332,105.871297,Nhatang,5.57,25.68,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,1500000,18.0,20.997184,105.851677,Nhatang,2.9,145.02,KKK,0,0,0,0,0,0,0,1,0,0,0,0
2020,2,2200000,20.0,21.0035002,105.8695619,Ccmn,3.14,76.44,Khepkin,0,0,0,0,0,0,0,1,0,0,1,0
2020,3,2000000,12.0,20.997436,105.857739,Nhatang,2.0,234.24,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2020,5,2500000,17.0,20.997106,105.857485,Nhatang,2.0,186.2,Khepkin,1,1,1,0,1,0,0,0,0,0,0,0
2019,10,2500000,30.0,20.993762,105.858974,Nhatang,2.5,162.41,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2019,8,4000000,37.0,20.995685,105.858797,Nhatang,3.91,38.6,Khepkin,1,0,1,1,0,0,0,0,0,0,0,0
2019,9,3000000,24.0,20.997922,105.865312,Nhatang,3.86,26.07,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2019,6,2000000,20.0,20.993506,105.854247,Nhatang,1.7,209.81,Khepkin,0,0,1,1,0,0,0,0,0,0,0,1
2019,3,2700000,27.0,20.992528,105.853467,Nhatang,1.9,311.43,Khepkin,0,0,1,1,0,1,0,1,0,0,0,1
2018,10,2500000,17.0,20.996571,105.858905,Nhatang,3.65,100.86,Khepkin,1,0,1,1,0,0,0,0,0,0,0,0
2016,11,1500000,12.0,20.996329,105.865515,Nhatang,1.7,92.33,KKK,1,0,0,0,0,0,0,1,0,0,0,1
2016,3,2500000,30.0,21.003886,105.868427,Nhatang,2.2,41.69,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2019,8,2500000,25.0,21.003719,105.870074,Nhatang,2.69,46.32,Khepkin,1,0,1,0,0,0,0,0,0,0,1,0
2019,8,1800000,15.0,20.998187,105.864792,Nhatang,3.21,84.79,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,1200000,13.0,21.010882,105.79844,Nhatang,3.35,86.24,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,2600000,18.0,21.01136,105.799939,Nhatang,3.35,15.24,KKK,0,0,1,0,0,0,0,0,0,1,0,0
2016,3,2500000,18.0,21.011706,105.799887,Nhatang,2.93,46.24,Khepkin,0,0,1,0,0,0,0,0,1,1,0,0
2017,12,2600000,20.0,21.010487,105.798571,Nhatang,3.35,10.03,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,4000000,35.0,21.009113,105.796943,Nhatang,2.62,40.15,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2020,7,3600000,27.0,21.0110647,105.7997428,Ccmn,2.62,153.09,Khepkin,1,1,1,1,0,0,0,1,0,0,1,1
2020,10,5000000,35.0,21.008833,105.79697,Ccmn,7.0,4.15,Khepkin,1,0,1,1,0,1,0,1,0,0,1,1
2020,11,3500000,25.0,21.012571,105.799196,Ccmn,2.8,153.09,Khepkin,1,1,1,1,0,0,0,1,0,0,0,0
2019,8,1500000,14.0,21.0123,105.799477,Nhatang,3.4,231.05,Khepkin,1,1,0,0,0,0,0,0,0,0,1,0
2019,10,4800000,20.0,21.014839,105.803841,Nhatang,7.0,2.0,Khepkin,1,0,1,1,1,1,1,1,0,0,0,1
2018,7,1800000,25.0,21.052872,105.7393,Nhatang,2.56,200.58,Khepkin,0,0,1,0,0,0,0,1,0,0,1,1
2018,10,2200000,30.0,21.00401,105.86669,Nhatang,2.5,147.58,KKK,0,0,0,1,0,0,0,0,0,0,1,0
2018,10,2500000,30.0,21.004401,105.866382,Nhatang,2.2,150.6,Khepkin,1,1,0,1,0,0,0,0,0,0,1,1
2020,3,2200000,18.0,20.994421,105.856715,Nhatang,2.8,68.58,Khepkin,1,1,1,1,0,0,0,1,0,0,0,0
2018,5,4200000,35.0,21.041735,105.776597,Ccmn,4.5,2.0,Khepkin,1,1,1,1,0,0,0,1,0,1,1,1
2018,5,4100000,35.0,21.041808,105.776174,Ccmn,4.5,2.0,Khepkin,1,1,0,1,0,0,0,1,0,0,0,1
2018,5,2800000,22.0,21.042838,105.775386,Ccmn,3.5,84.34,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2018,5,3900000,35.0,21.040816,105.77729,Nhatang,3.4,61.34,Khepkin,1,1,1,1,0,1,0,1,0,1,1,1
2019,8,4500000,48.0,21.040308,105.778975,Nhatang,2.8,78.0,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2019,8,3800000,40.0,21.040442,105.779245,Nhatang,2.5,60.21,Khepkin,1,0,0,0,1,1,0,0,0,0,1,1
2019,8,2500000,20.0,21.040282,105.777784,Nhatang,2.8,90.72,Khepkin,1,1,1,1,0,0,1,1,0,1,0,1
2019,8,2300000,18.0,21.039917,105.777713,Nhatang,2.8,122.72,Khepkin,1,1,0,1,0,0,0,1,0,1,0,1
2019,8,1500000,20.0,21.04065,105.778648,Nhacap,2.2,240.63,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2017,4,1800000,17.0,21.041461,105.77451,Nhatang,2.5,80.83,Khepkin,1,1,1,0,0,0,0,0,0,0,0,1
2017,4,1700000,17.0,21.041818,105.774684,Nhatang,2.5,40.72,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2017,4,3000000,35.0,21.042856,105.776314,Nhatang,2.8,117.84,Khepkin,1,1,0,0,0,0,0,0,0,0,0,1
2017,4,3100000,35.0,21.042386,105.776105,Nhatang,2.8,40.0,Khepkin,1,1,0,1,0,0,0,0,0,0,1,1
2017,6,2400000,20.0,21.040193,105.77746,Nhatang,1.9,120.15,Khepkin,1,0,1,1,0,0,0,0,0,0,1,0
2017,11,3700000,36.0,21.040744,105.775246,Nhatang,2.5,130.25,Khepkin,1,0,0,0,0,0,0,0,0,0,1,1
2018,3,1800000,14.0,21.040756,105.777246,Nhatang,2.86,79.46,Khepkin,0,0,0,0,0,0,0,0,0,0,1,0
2019,3,3000000,25.0,21.03931,105.778069,Nhatang,3.39,205.84,Khepkin,1,0,0,0,0,0,0,0,0,0,0,0
2017,4,4700000,37.0,21.040869,105.77935,Nhatang,3.46,3.72,Khepkin,0,0,1,0,0,0,0,0,0,0,0,0
2020,5,2600000,25.0,21.04035846,105.7796686,Nhatang,3.46,82.49,Khepkin,1,1,0,1,0,0,0,0,0,0,0,0
2020,8,3500000,30.0,21.040869,105.77935,Nhatang,3.46,68.25,Khepkin,1,0,1,1,0,0,0,0,1,0,1,0
2019,3,2900000,25.0,21.03931,105.778069,Nhatang,3.39,100.84,Khepkin,1,0,1,1,0,0,0,0,0,0,1,1
2021,2,3000000,25.0,21.0336114,105.7876257,Nhatang,6.8,5.0,Khepkin,0,0,1,1,0,0,0,0,0,0,0,1
2016,9,1800000,20.0,21.030884,105.7862746,Nhatang,2.6,200.0,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2021,3,3000000,35.0,21.0741939,105.8241243,Ccmn,2.5,250.0,Khepkin,1,0,1,1,0,0,0,1,1,0,0,0
2021,3,3800000,25.0,21.060536,105.8331321,Nhatang,3.5,82.0,Khepkin,1,0,1,1,1,1,1,1,0,0,0,1
2020,8,1900000,20.0,21.062868,105.834172,Nhacap,3.5,194.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
2020,8,1900000,20.0,21.062496,105.834505,Nhacap,3.5,197.0,Khepkin,0,0,1,0,0,0,0,0,1,1,0,1
2021,3,3900000,25.0,21.060536,105.8331321,Nhatang,3.9,20.0,Khepkin,1,0,1,1,1,1,1,1,0,0,0,1
2020,8,1900000,20.0,21.065883,105.833872,Nhacap,3.8,300.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,0
2020,5,2500000,30.0,21.0749274,105.8208455,Nhacap,3.8,150.0,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2020,11,3000000,45.0,21.064261,105.837007,Nhatang,4.0,170.0,Khepkin,1,0,0,0,0,0,0,0,0,0,0,0
2020,12,2000000,22.0,21.067198,105.831451,Nhacap,3.0,52.0,Khepkin,0,0,0,0,0,0,0,1,1,0,0,1
2020,9,2600000,25.0,21.061959,105.834988,Nhatang,3.5,170.0,Khepkin,0,0,1,1,0,0,0,0,0,0,1,0
2020,12,2500000,20.0,21.08093,105.819692,Nhatang,2.5,123.0,Khepkin,1,0,1,1,0,1,0,0,0,0,0,1
